,Associated System,Cortical CI,Cortical Target,Target PC,Target WMD,Voxel
90,Visual,7,273,0.54685807001140674,0.084645934303531928,1008
91,Visual,9,290,0.80112484768202541,0.81540403512878579,1008
92,Visual,2,298,0.29960741203588437,-0.51992336597905064,1008
93,Visual,9,29,0.6583623866852355,0.079863892600091912,1009
94,Visual,2,42,0.056391793237723156,0.45056115913062272,1009
95,Visual,4,56,0.28928843803898685,-1.2895046130305523,1009
96,Visual,3,69,0.10846340387782673,0.47810441663241482,1009
97,Visual,2,79,0.0744001701105131,0.50765180436685664,1009
98,Visual,0,136,0.35062358010367811,0.66508309651542707,1009
99,Visual,2,146,0.094678909110408771,0.20503425311220305,1009
100,Visual,6,157,0.67254996078470008,-0.7602244580492965,1009
101,Visual,0,158,0.0,-1.3101020161405488,1009
102,Visual,0,174,0.6686028891352862,1.3746840658729753,1009
103,Visual,4,241,0.5658484984273886,0.040854760925255355,1009
104,Visual,0,271,0.67269264285707564,2.1462498724749421,1009
105,Visual,5,341,0.58668729127042674,0.014224589315788797,1009
106,Visual,2,42,0.056391793237723156,0.45056115913062272,1010
107,Visual,4,51,0.53549146035941086,0.38518956589197373,1010
108,Visual,3,69,0.10846340387782673,0.47810441663241482,1010
109,Visual,2,79,0.0744001701105131,0.50765180436685664,1010
110,Visual,2,146,0.094678909110408771,0.20503425311220305,1010
111,Visual,7,234,0.51069603010227704,-0.10746410376180479,1010
112,Visual,2,325,0.0,-2.0684197151412023,1010
113,Visual,2,329,0.089238807832986378,0.28768575507824945,1010
114,Visual,2,394,0.22703419064690966,0.34111911978914389,1010
115,Visual,2,42,0.056391793237723156,0.45056115913062272,1011
116,Visual,2,79,0.0744001701105131,0.50765180436685664,1011
117,Visual,0,85,0.29932014995638001,0.55197306113647948,1011
118,Visual,4,92,0.0,-1.4288763632380492,1011
119,Visual,0,103,0.44485387967976353,0.21795240397030796,1011
120,Visual,2,146,0.094678909110408771,0.20503425311220305,1011
121,Visual,0,155,0.62018019803809998,0.83912883827449847,1011
122,Visual,7,234,0.51069603010227704,-0.10746410376180479,1011
123,Visual,2,325,0.0,-2.0684197151412023,1011
124,Visual,2,329,0.089238807832986378,0.28768575507824945,1011
125,Visual,1,331,0.27007526139207017,-1.2331150840442999,1011
126,Visual,2,378,0.40403473936967876,-0.28232333956858785,1011
127,Visual,2,393,0.11866717354143946,-0.44268024067884887,1011
128,Visual,6,4,0.60109766186291658,0.73997215435411356,1012
129,Visual,2,79,0.0744001701105131,0.50765180436685664,1012
130,Visual,0,85,0.29932014995638001,0.55197306113647948,1012
131,Visual,0,103,0.44485387967976353,0.21795240397030796,1012
132,Visual,4,132,0.43598403597848495,0.03172228455109561,1012
133,Visual,0,155,0.62018019803809998,0.83912883827449847,1012
134,Visual,1,181,0.16969659275074164,-0.93418778925757595,1012
135,Visual,2,189,0.0,-1.8246267054504317,1012
136,Visual,2,318,0.0083716333120962029,-1.7272946551794937,1012
137,Visual,2,325,0.0,-2.0684197151412023,1012
138,Visual,1,331,0.27007526139207017,-1.2331150840442999,1012
139,Visual,2,22,0.0,-2.2153133230157249,1013
140,Visual,1,67,0.0,-1.3713230906348464,1013
141,Visual,2,79,0.0744001701105131,0.50765180436685664,1013
142,Visual,3,112,0.10024713000918507,0.54068444940906324,1013
143,Visual,3,130,0.28589662589835252,1.1362247991969512,1013
144,Visual,6,157,0.67254996078470008,-0.7602244580492965,1013
145,Visual,2,160,0.25318307675478902,0.23051518649933794,1013
146,Visual,2,189,0.0,-1.8246267054504317,1013
147,Visual,0,215,0.090597687843085209,0.21221138575004578,1013
148,Visual,2,326,0.0,-1.248541804337862,1013
149,Visual,2,329,0.089238807832986378,0.28768575507824945,1013
150,Visual,2,332,0.07824092073446301,0.55240399948247654,1013
151,Visual,2,22,0.0,-2.2153133230157249,1014
152,Visual,0,85,0.29932014995638001,0.55197306113647948,1014
153,Visual,0,105,0.63325121206419221,0.61774752575018366,1014
154,Visual,6,157,0.67254996078470008,-0.7602244580492965,1014
155,Visual,0,271,0.67269264285707564,2.1462498724749421,1014
156,Visual,1,27,0.01817453045715885,-1.2232654004939505,1015
157,Visual,2,42,0.056391793237723156,0.45056115913062272,1015
158,Visual,4,56,0.28928843803898685,-1.2895046130305523,1015
159,Visual,0,105,0.63325121206419221,0.61774752575018366,1015
160,Visual,2,146,0.094678909110408771,0.20503425311220305,1015
161,Visual,6,157,0.67254996078470008,-0.7602244580492965,1015
162,Visual,0,174,0.6686028891352862,1.3746840658729753,1015
163,Visual,0,271,0.67269264285707564,2.1462498724749421,1015
164,Visual,0,53,0.33412778260571768,0.59466118970195769,1016
165,Visual,1,116,0.18908439963540347,0.29109674267011615,1016
166,Visual,2,189,0.0,-1.8246267054504317,1016
167,Visual,8,193,0.66693752999934619,0.68442950929399571,1016
168,Visual,2,203,0.39082575300842493,-0.65528267951482644,1016
169,Visual,6,236,0.609269641494537,-0.77162878187217354,1016
170,Visual,2,294,0.52763582229926542,-1.1156806549769949,1016
171,Visual,1,316,0.36035124984802591,1.4523526542437182,1016
172,Visual,2,393,0.11866717354143946,-0.44268024067884887,1016
173,Visual,1,116,0.18908439963540347,0.29109674267011615,1017
174,Visual,2,146,0.094678909110408771,0.20503425311220305,1017
175,Visual,4,166,0.66041724423745363,-0.22963099653179522,1017
176,Visual,2,203,0.39082575300842493,-0.65528267951482644,1017
177,Visual,6,236,0.609269641494537,-0.77162878187217354,1017
178,Visual,2,294,0.52763582229926542,-1.1156806549769949,1017
179,Visual,2,298,0.29960741203588437,-0.51992336597905064,1017
180,Visual,5,307,0.66083100254503246,-0.65806551427076443,1017
181,Visual,2,347,0.35835828310412077,-0.34261201546077963,1017
182,Visual,3,375,0.47520792290687763,0.74190543625777283,1017
183,Visual,2,393,0.11866717354143946,-0.44268024067884887,1017
184,Visual,4,19,0.0,-1.4288763632380492,1018
185,Visual,6,236,0.609269641494537,-0.77162878187217354,1018
186,Visual,0,361,0.0,-1.0658219964781741,1018
187,Visual,1,367,0.6029687094513615,0.84126828267943621,1018
188,Visual,1,13,0.47109120006698157,-1.2089281512978631,1019
189,Visual,2,20,0.10727700453339536,0.42417088882332155,1019
190,Visual,2,209,0.25450429975102079,-0.86963725656408275,1019
191,Visual,4,261,0.54107447868120584,0.4695209571422766,1019
192,Visual,0,271,0.67269264285707564,2.1462498724749421,1019
193,Visual,7,334,0.29051907992581377,-2.8037540122193549,1019
194,Visual,1,367,0.6029687094513615,0.84126828267943621,1019
195,Visual,1,13,0.47109120006698157,-1.2089281512978631,1020
196,Visual,2,209,0.25450429975102079,-0.86963725656408275,1020
197,Visual,7,234,0.51069603010227704,-0.10746410376180479,1020
198,Visual,2,250,0.15545405180896138,0.57496323085879808,1020
199,Visual,6,258,0.63371095540556655,-1.6345290570481448,1020
200,Visual,4,261,0.54107447868120584,0.4695209571422766,1020
201,Visual,0,271,0.67269264285707564,2.1462498724749421,1020
202,Visual,1,287,0.49240285649763882,0.598953123642607,1020
203,Visual,1,297,0.53203137955072533,0.15372941173013202,1020
204,Visual,7,334,0.29051907992581377,-2.8037540122193549,1020
205,Default,1,13,0.47109120006698157,-1.2089281512978631,1021
206,Default,8,18,0.69122719624200402,1.1913169053741843,1021
207,Default,0,94,0.0,-1.3101020161405488,1021
208,Default,0,103,0.44485387967976353,0.21795240397030796,1021
209,Default,7,234,0.51069603010227704,-0.10746410376180479,1021
210,Default,2,250,0.15545405180896138,0.57496323085879808,1021
211,Default,6,258,0.63371095540556655,-1.6345290570481448,1021
212,Default,0,271,0.67269264285707564,2.1462498724749421,1021
213,Default,2,318,0.0083716333120962029,-1.7272946551794937,1021
214,Default,2,393,0.11866717354143946,-0.44268024067884887,1021
215,Default,2,394,0.22703419064690966,0.34111911978914389,1021
216,Visual,6,4,0.60109766186291658,0.73997215435411356,1022
217,Visual,1,32,0.48686607603156173,0.68399784885858106,1022
218,Visual,2,42,0.056391793237723156,0.45056115913062272,1022
219,Visual,2,79,0.0744001701105131,0.50765180436685664,1022
220,Visual,2,146,0.094678909110408771,0.20503425311220305,1022
221,Visual,2,203,0.39082575300842493,-0.65528267951482644,1022
222,Visual,3,243,0.34491888376826135,1.3709349652846403,1022
223,Visual,6,258,0.63371095540556655,-1.6345290570481448,1022
224,Visual,2,298,0.29960741203588437,-0.51992336597905064,1022
225,Visual,7,305,0.53565226891247963,0.42192196794295256,1022
226,Visual,2,329,0.089238807832986378,0.28768575507824945,1022
227,Visual,1,367,0.6029687094513615,0.84126828267943621,1022
228,Visual,3,375,0.47520792290687763,0.74190543625777283,1022
229,Visual,2,394,0.22703419064690966,0.34111911978914389,1022
230,Visual,6,2,0.59487018428658933,1.4577307214800683,1023
231,Visual,6,4,0.60109766186291658,0.73997215435411356,1023
232,Visual,1,32,0.48686607603156173,0.68399784885858106,1023
233,Visual,2,79,0.0744001701105131,0.50765180436685664,1023
234,Visual,2,113,0.18042390106043665,-0.48880279431196105,1023
235,Visual,2,146,0.094678909110408771,0.20503425311220305,1023
236,Visual,2,203,0.39082575300842493,-0.65528267951482644,1023
237,Visual,3,243,0.34491888376826135,1.3709349652846403,1023
238,Visual,2,298,0.29960741203588437,-0.51992336597905064,1023
239,Visual,2,318,0.0083716333120962029,-1.7272946551794937,1023
240,Visual,2,329,0.089238807832986378,0.28768575507824945,1023
241,Visual,3,375,0.47520792290687763,0.74190543625777283,1023
242,Visual,2,394,0.22703419064690966,0.34111911978914389,1023
243,Visual,6,2,0.59487018428658933,1.4577307214800683,1024
244,Visual,6,4,0.60109766186291658,0.73997215435411356,1024
245,Visual,2,146,0.094678909110408771,0.20503425311220305,1024
246,Visual,9,163,0.80853511489728169,0.58182182257905524,1024
247,Visual,1,198,0.41046613885787525,1.2579440352328575,1024
248,Visual,2,203,0.39082575300842493,-0.65528267951482644,1024
249,Visual,7,273,0.54685807001140674,0.084645934303531928,1024
250,Visual,2,298,0.29960741203588437,-0.51992336597905064,1024
251,Visual,2,318,0.0083716333120962029,-1.7272946551794937,1024
252,Visual,3,375,0.47520792290687763,0.74190543625777283,1024
253,Visual,2,394,0.22703419064690966,0.34111911978914389,1024
254,Visual,2,20,0.10727700453339536,0.42417088882332155,1025
255,Visual,2,22,0.0,-2.2153133230157249,1025
256,Visual,2,42,0.056391793237723156,0.45056115913062272,1025
257,Visual,2,79,0.0744001701105131,0.50765180436685664,1025
258,Visual,2,81,0.35812452717554749,1.0043626740630345,1025
259,Visual,3,88,0.35659330403648265,0.80928525612403956,1025
260,Visual,0,97,0.0,-1.3101020161405488,1025
261,Visual,3,139,0.082723322179123163,0.57134584965663149,1025
262,Visual,2,168,0.16341117191755827,0.20498887439879646,1025
263,Visual,3,182,0.38496090159330537,-1.0698127130841486,1025
264,Visual,2,189,0.0,-1.8246267054504317,1025
265,Visual,2,203,0.39082575300842493,-0.65528267951482644,1025
266,Visual,6,205,0.56947143387367027,0.19732720098384918,1025
267,Visual,1,259,0.66402419719298411,0.50632289359243665,1025
268,Visual,2,294,0.52763582229926542,-1.1156806549769949,1025
269,Visual,2,298,0.29960741203588437,-0.51992336597905064,1025
270,Visual,1,331,0.27007526139207017,-1.2331150840442999,1025
271,Visual,2,332,0.07824092073446301,0.55240399948247654,1025
272,Visual,8,346,0.73733318041197571,0.32115189813127337,1025
273,Visual,2,79,0.0744001701105131,0.50765180436685664,1026
274,Visual,3,88,0.35659330403648265,0.80928525612403956,1026
275,Visual,6,102,0.44234732338748162,-0.0040793472241288636,1026
276,Visual,3,182,0.38496090159330537,-1.0698127130841486,1026
277,Visual,2,203,0.39082575300842493,-0.65528267951482644,1026
278,Visual,2,294,0.52763582229926542,-1.1156806549769949,1026
279,Visual,2,298,0.29960741203588437,-0.51992336597905064,1026
280,Visual,1,316,0.36035124984802591,1.4523526542437182,1026
281,Visual,0,345,0.10102870739549308,-0.38339669606297533,1026
282,Visual,1,32,0.48686607603156173,0.68399784885858106,1027
283,Visual,2,79,0.0744001701105131,0.50765180436685664,1027
284,Visual,0,85,0.29932014995638001,0.55197306113647948,1027
285,Visual,2,203,0.39082575300842493,-0.65528267951482644,1027
286,Visual,6,236,0.609269641494537,-0.77162878187217354,1027
287,Visual,5,283,0.62246638661637255,0.81162503504839079,1027
288,Visual,2,294,0.52763582229926542,-1.1156806549769949,1027
289,Visual,2,347,0.35835828310412077,-0.34261201546077963,1027
290,Visual,2,79,0.0744001701105131,0.50765180436685664,1028
291,Visual,0,85,0.29932014995638001,0.55197306113647948,1028
292,Visual,2,178,0.26059784938967273,1.465512349988439,1028
293,Visual,2,203,0.39082575300842493,-0.65528267951482644,1028
294,Visual,2,229,0.21044421614172998,0.98891064910636284,1028
295,Visual,6,236,0.609269641494537,-0.77162878187217354,1028
296,Visual,1,366,0.53232934901517703,-0.93503067400950168,1028
297,Visual,2,42,0.056391793237723156,0.45056115913062272,1029
298,Visual,5,161,0.50140685626739334,1.2348016876638637,1029
299,Visual,2,178,0.26059784938967273,1.465512349988439,1029
300,Visual,6,236,0.609269641494537,-0.77162878187217354,1029
301,Visual,5,313,0.75232211799870763,-0.3743646629272312,1029
302,Visual,2,329,0.089238807832986378,0.28768575507824945,1029
303,Visual,4,371,0.63463000769701805,1.4446481104439433,1029
304,Visual,2,42,0.056391793237723156,0.45056115913062272,1030
305,Visual,2,203,0.39082575300842493,-0.65528267951482644,1030
306,Visual,2,250,0.15545405180896138,0.57496323085879808,1030
307,Visual,6,258,0.63371095540556655,-1.6345290570481448,1030
308,Visual,2,329,0.089238807832986378,0.28768575507824945,1030
309,Visual,7,334,0.29051907992581377,-2.8037540122193549,1030
310,Visual,1,13,0.47109120006698157,-1.2089281512978631,1031
311,Visual,1,17,0.45395894407610121,-0.7590326661608745,1031
312,Visual,0,85,0.29932014995638001,0.55197306113647948,1031
313,Visual,0,103,0.44485387967976353,0.21795240397030796,1031
314,Visual,2,203,0.39082575300842493,-0.65528267951482644,1031
315,Visual,2,250,0.15545405180896138,0.57496323085879808,1031
316,Visual,6,258,0.63371095540556655,-1.6345290570481448,1031
317,Visual,0,271,0.67269264285707564,2.1462498724749421,1031
318,Visual,7,334,0.29051907992581377,-2.8037540122193549,1031
319,Visual,6,4,0.60109766186291658,0.73997215435411356,1032
320,Visual,9,29,0.6583623866852355,0.079863892600091912,1032
321,Visual,2,42,0.056391793237723156,0.45056115913062272,1032
322,Visual,0,85,0.29932014995638001,0.55197306113647948,1032
323,Visual,5,200,0.64664126913810349,-1.4465103323449768,1032
324,Visual,0,239,0.10346221440905561,-1.1450482302174403,1032
325,Visual,6,265,0.53842160211233414,-0.84743208875185261,1032
326,Visual,1,323,0.62648025515455785,0.69249313279550351,1032
327,Visual,9,29,0.6583623866852355,0.079863892600091912,1033
328,Visual,2,42,0.056391793237723156,0.45056115913062272,1033
329,Visual,2,79,0.0744001701105131,0.50765180436685664,1033
330,Visual,0,85,0.29932014995638001,0.55197306113647948,1033
331,Visual,0,103,0.44485387967976353,0.21795240397030796,1033
332,Visual,5,200,0.64664126913810349,-1.4465103323449768,1033
333,Visual,6,265,0.53842160211233414,-0.84743208875185261,1033
334,Visual,4,304,0.57158352561112002,0.092048914807689036,1033
335,Visual,1,323,0.62648025515455785,0.69249313279550351,1033
336,Visual,2,329,0.089238807832986378,0.28768575507824945,1033
337,Visual,3,340,0.1176274352514509,0.60546193671196724,1033
338,Visual,6,342,0.45213797282786039,0.84543905980988743,1033
339,Visual,3,376,0.20496785962197464,0.783320224479094,1033
340,Visual,2,42,0.056391793237723156,0.45056115913062272,1034
341,Visual,4,51,0.53549146035941086,0.38518956589197373,1034
342,Visual,2,79,0.0744001701105131,0.50765180436685664,1034
343,Visual,2,146,0.094678909110408771,0.20503425311220305,1034
344,Visual,5,200,0.64664126913810349,-1.4465103323449768,1034
345,Visual,6,258,0.63371095540556655,-1.6345290570481448,1034
346,Visual,9,290,0.80112484768202541,0.81540403512878579,1034
347,Visual,4,304,0.57158352561112002,0.092048914807689036,1034
348,Visual,1,323,0.62648025515455785,0.69249313279550351,1034
349,Visual,2,329,0.089238807832986378,0.28768575507824945,1034
350,Visual,3,340,0.1176274352514509,0.60546193671196724,1034
351,Visual,3,376,0.20496785962197464,0.783320224479094,1034
352,Visual,0,395,0.0,-0.61369879359103829,1034
353,Visual,1,14,0.58806524948625138,0.98214986494441603,1035
354,Visual,2,42,0.056391793237723156,0.45056115913062272,1035
355,Visual,4,51,0.53549146035941086,0.38518956589197373,1035
356,Visual,1,67,0.0,-1.3713230906348464,1035
357,Visual,2,79,0.0744001701105131,0.50765180436685664,1035
358,Visual,2,113,0.18042390106043665,-0.48880279431196105,1035
359,Visual,2,146,0.094678909110408771,0.20503425311220305,1035
360,Visual,2,294,0.52763582229926542,-1.1156806549769949,1035
361,Visual,2,298,0.29960741203588437,-0.51992336597905064,1035
362,Visual,1,323,0.62648025515455785,0.69249313279550351,1035
363,Visual,2,325,0.0,-2.0684197151412023,1035
364,Visual,3,340,0.1176274352514509,0.60546193671196724,1035
365,Visual,6,4,0.60109766186291658,0.73997215435411356,1036
366,Visual,1,14,0.58806524948625138,0.98214986494441603,1036
367,Visual,2,79,0.0744001701105131,0.50765180436685664,1036
368,Visual,2,113,0.18042390106043665,-0.48880279431196105,1036
369,Visual,2,146,0.094678909110408771,0.20503425311220305,1036
370,Visual,2,203,0.39082575300842493,-0.65528267951482644,1036
371,Visual,7,206,0.48672513543842438,0.6640610093753051,1036
372,Visual,3,235,0.24403885130656525,1.114848032391955,1036
373,Visual,1,287,0.49240285649763882,0.598953123642607,1036
374,Visual,2,298,0.29960741203588437,-0.51992336597905064,1036
375,Visual,2,325,0.0,-2.0684197151412023,1036
376,Visual,0,345,0.10102870739549308,-0.38339669606297533,1036
377,Visual,2,394,0.22703419064690966,0.34111911978914389,1036
378,Visual,0,395,0.0,-0.61369879359103829,1036
379,Visual,6,4,0.60109766186291658,0.73997215435411356,1037
380,Visual,3,139,0.082723322179123163,0.57134584965663149,1037
381,Visual,2,146,0.094678909110408771,0.20503425311220305,1037
382,Visual,3,170,0.42378535253799704,1.2385889485212502,1037
383,Visual,2,203,0.39082575300842493,-0.65528267951482644,1037
384,Visual,3,235,0.24403885130656525,1.114848032391955,1037
385,Visual,7,273,0.54685807001140674,0.084645934303531928,1037
386,Visual,2,298,0.29960741203588437,-0.51992336597905064,1037
387,Visual,2,318,0.0083716333120962029,-1.7272946551794937,1037
388,Visual,2,325,0.0,-2.0684197151412023,1037
389,Visual,0,358,0.084931909263616753,-0.72115835367593673,1037
390,Visual,2,394,0.22703419064690966,0.34111911978914389,1037
391,Visual,1,398,0.0,-1.3713230906348464,1037
392,Somatomotor,2,22,0.0,-2.2153133230157249,1038
393,Somatomotor,3,40,0.056566694912510158,-0.1974918602897274,1038
394,Somatomotor,0,45,0.10585425148765155,0.32071782146107825,1038
395,Somatomotor,2,79,0.0744001701105131,0.50765180436685664,1038
396,Somatomotor,3,88,0.35659330403648265,0.80928525612403956,1038
397,Somatomotor,0,97,0.0,-1.3101020161405488,1038
398,Somatomotor,4,119,0.70287185877359459,1.1071435526963074,1038
399,Somatomotor,3,139,0.082723322179123163,0.57134584965663149,1038
400,Somatomotor,2,294,0.52763582229926542,-1.1156806549769949,1038
401,Somatomotor,2,298,0.29960741203588437,-0.51992336597905064,1038
402,Somatomotor,1,331,0.27007526139207017,-1.2331150840442999,1038
403,Somatomotor,0,345,0.10102870739549308,-0.38339669606297533,1038
404,Somatomotor,2,79,0.0744001701105131,0.50765180436685664,1039
405,Somatomotor,3,88,0.35659330403648265,0.80928525612403956,1039
406,Somatomotor,0,97,0.0,-1.3101020161405488,1039
407,Somatomotor,3,112,0.10024713000918507,0.54068444940906324,1039
408,Somatomotor,3,139,0.082723322179123163,0.57134584965663149,1039
409,Somatomotor,1,227,0.7411761070646945,-0.79562041111386295,1039
410,Somatomotor,3,235,0.24403885130656525,1.114848032391955,1039
411,Somatomotor,2,294,0.52763582229926542,-1.1156806549769949,1039
412,Somatomotor,2,298,0.29960741203588437,-0.51992336597905064,1039
413,Somatomotor,1,331,0.27007526139207017,-1.2331150840442999,1039
414,Somatomotor,0,345,0.10102870739549308,-0.38339669606297533,1039
415,Visual,1,32,0.48686607603156173,0.68399784885858106,1040
416,Visual,2,42,0.056391793237723156,0.45056115913062272,1040
417,Visual,2,79,0.0744001701105131,0.50765180436685664,1040
418,Visual,0,85,0.29932014995638001,0.55197306113647948,1040
419,Visual,0,103,0.44485387967976353,0.21795240397030796,1040
420,Visual,2,203,0.39082575300842493,-0.65528267951482644,1040
421,Visual,3,235,0.24403885130656525,1.114848032391955,1040
422,Visual,5,283,0.62246638661637255,0.81162503504839079,1040
423,Visual,2,294,0.52763582229926542,-1.1156806549769949,1040
424,Visual,2,42,0.056391793237723156,0.45056115913062272,1041
425,Visual,2,79,0.0744001701105131,0.50765180436685664,1041
426,Visual,0,103,0.44485387967976353,0.21795240397030796,1041
427,Visual,6,157,0.67254996078470008,-0.7602244580492965,1041
428,Visual,2,203,0.39082575300842493,-0.65528267951482644,1041
429,Visual,0,215,0.090597687843085209,0.21221138575004578,1041
430,Visual,6,236,0.609269641494537,-0.77162878187217354,1041
431,Visual,2,329,0.089238807832986378,0.28768575507824945,1041
432,Visual,3,376,0.20496785962197464,0.783320224479094,1041
433,Visual,2,42,0.056391793237723156,0.45056115913062272,1042
434,Visual,4,56,0.28928843803898685,-1.2895046130305523,1042
435,Visual,2,79,0.0744001701105131,0.50765180436685664,1042
436,Visual,0,97,0.0,-1.3101020161405488,1042
437,Visual,6,157,0.67254996078470008,-0.7602244580492965,1042
438,Visual,5,161,0.50140685626739334,1.2348016876638637,1042
439,Visual,2,203,0.39082575300842493,-0.65528267951482644,1042
440,Visual,2,329,0.089238807832986378,0.28768575507824945,1042
441,Visual,3,376,0.20496785962197464,0.783320224479094,1042
442,Visual,2,42,0.056391793237723156,0.45056115913062272,1043
443,Visual,2,79,0.0744001701105131,0.50765180436685664,1043
444,Visual,0,97,0.0,-1.3101020161405488,1043
445,Visual,2,203,0.39082575300842493,-0.65528267951482644,1043
446,Visual,4,218,0.55370870494340962,0.17041184590687872,1043
447,Visual,6,258,0.63371095540556655,-1.6345290570481448,1043
448,Visual,2,329,0.089238807832986378,0.28768575507824945,1043
449,Visual,2,333,0.64943596644325396,-1.5552027657904517,1043
450,Visual,3,376,0.20496785962197464,0.783320224479094,1043
451,Visual,2,42,0.056391793237723156,0.45056115913062272,1044
452,Visual,2,79,0.0744001701105131,0.50765180436685664,1044
453,Visual,2,146,0.094678909110408771,0.20503425311220305,1044
454,Visual,2,160,0.25318307675478902,0.23051518649933794,1044
455,Visual,2,203,0.39082575300842493,-0.65528267951482644,1044
456,Visual,2,250,0.15545405180896138,0.57496323085879808,1044
457,Visual,1,287,0.49240285649763882,0.598953123642607,1044
458,Visual,2,332,0.07824092073446301,0.55240399948247654,1044
459,Visual,2,79,0.0744001701105131,0.50765180436685664,1045
460,Visual,6,258,0.63371095540556655,-1.6345290570481448,1045
461,Visual,0,345,0.10102870739549308,-0.38339669606297533,1045
462,Visual,2,393,0.11866717354143946,-0.44268024067884887,1045
463,Visual,1,67,0.0,-1.3713230906348464,1046
464,Visual,2,168,0.16341117191755827,0.20498887439879646,1046
465,Visual,7,273,0.54685807001140674,0.084645934303531928,1046
466,Visual,3,286,0.11358418646345639,0.21205200455509529,1046
467,Visual,9,29,0.6583623866852355,0.079863892600091912,1047
468,Visual,2,42,0.056391793237723156,0.45056115913062272,1047
469,Visual,2,79,0.0744001701105131,0.50765180436685664,1047
470,Visual,5,200,0.64664126913810349,-1.4465103323449768,1047
471,Visual,7,273,0.54685807001140674,0.084645934303531928,1047
472,Visual,9,29,0.6583623866852355,0.079863892600091912,1048
473,Visual,2,42,0.056391793237723156,0.45056115913062272,1048
474,Visual,2,79,0.0744001701105131,0.50765180436685664,1048
475,Visual,0,85,0.29932014995638001,0.55197306113647948,1048
476,Visual,0,136,0.35062358010367811,0.66508309651542707,1048
477,Visual,1,192,0.67880848184871068,0.65954225639071518,1048
478,Visual,5,200,0.64664126913810349,-1.4465103323449768,1048
479,Visual,5,219,0.63983946178035023,1.232491446249109,1048
480,Visual,3,235,0.24403885130656525,1.114848032391955,1048
481,Visual,6,265,0.53842160211233414,-0.84743208875185261,1048
482,Visual,2,329,0.089238807832986378,0.28768575507824945,1048
483,Visual,9,29,0.6583623866852355,0.079863892600091912,1049
484,Visual,2,42,0.056391793237723156,0.45056115913062272,1049
485,Visual,3,69,0.10846340387782673,0.47810441663241482,1049
486,Visual,2,79,0.0744001701105131,0.50765180436685664,1049
487,Visual,0,103,0.44485387967976353,0.21795240397030796,1049
488,Visual,0,136,0.35062358010367811,0.66508309651542707,1049
489,Visual,2,146,0.094678909110408771,0.20503425311220305,1049
490,Visual,1,192,0.67880848184871068,0.65954225639071518,1049
491,Visual,5,200,0.64664126913810349,-1.4465103323449768,1049
492,Visual,0,215,0.090597687843085209,0.21221138575004578,1049
493,Visual,3,235,0.24403885130656525,1.114848032391955,1049
494,Visual,6,236,0.609269641494537,-0.77162878187217354,1049
495,Visual,6,265,0.53842160211233414,-0.84743208875185261,1049
496,Visual,2,329,0.089238807832986378,0.28768575507824945,1049
497,Visual,2,332,0.07824092073446301,0.55240399948247654,1049
498,Visual,3,340,0.1176274352514509,0.60546193671196724,1049
499,Visual,3,376,0.20496785962197464,0.783320224479094,1049
500,Visual,2,42,0.056391793237723156,0.45056115913062272,1050
501,Visual,4,51,0.53549146035941086,0.38518956589197373,1050
502,Visual,2,79,0.0744001701105131,0.50765180436685664,1050
503,Visual,6,110,0.64466504538830316,-0.43880643896790961,1050
504,Visual,2,146,0.094678909110408771,0.20503425311220305,1050
505,Visual,5,200,0.64664126913810349,-1.4465103323449768,1050
506,Visual,0,215,0.090597687843085209,0.21221138575004578,1050
507,Visual,0,257,0.74042664258011426,0.39178676249065941,1050
508,Visual,6,265,0.53842160211233414,-0.84743208875185261,1050
509,Visual,2,329,0.089238807832986378,0.28768575507824945,1050
510,Visual,2,332,0.07824092073446301,0.55240399948247654,1050
511,Visual,3,376,0.20496785962197464,0.783320224479094,1050
512,Visual,4,16,0.65791485688757134,1.2094785714422698,1051
513,Visual,2,79,0.0744001701105131,0.50765180436685664,1051
514,Visual,5,159,0.68579199810080105,0.047727319316896839,1051
515,Visual,5,200,0.64664126913810349,-1.4465103323449768,1051
516,Visual,2,203,0.39082575300842493,-0.65528267951482644,1051
517,Visual,2,233,0.19731128956347271,1.204042124041929,1051
518,Visual,0,257,0.74042664258011426,0.39178676249065941,1051
519,Visual,2,294,0.52763582229926542,-1.1156806549769949,1051
520,Visual,0,345,0.10102870739549308,-0.38339669606297533,1051
521,Visual,6,4,0.60109766186291658,0.73997215435411356,1052
522,Visual,4,16,0.65791485688757134,1.2094785714422698,1052
523,Visual,3,98,0.28528661875737071,0.60736600138940888,1052
524,Visual,3,186,0.63525767804858557,0.14439731207918413,1052
525,Visual,3,235,0.24403885130656525,1.114848032391955,1052
526,Visual,2,318,0.0083716333120962029,-1.7272946551794937,1052
527,Visual,2,325,0.0,-2.0684197151412023,1052
528,Visual,3,340,0.1176274352514509,0.60546193671196724,1052
529,Visual,0,345,0.10102870739549308,-0.38339669606297533,1052
530,Visual,1,350,0.0,-1.2074529070531865,1052
531,Visual,3,376,0.20496785962197464,0.783320224479094,1052
532,Visual,1,386,0.49426192022151266,1.3313020234099979,1052
533,Somatomotor,9,49,0.76916372484295215,1.0006474618575132,1053
534,Somatomotor,0,97,0.0,-1.3101020161405488,1053
535,Somatomotor,3,98,0.28528661875737071,0.60736600138940888,1053
536,Somatomotor,3,130,0.28589662589835252,1.1362247991969512,1053
537,Somatomotor,3,139,0.082723322179123163,0.57134584965663149,1053
